dateTime,heading,HID,checkSum
2020-08-12 00:32:30.154313,150.2,T,2F
2020-08-12 00:32:33.159239,150.4,T,29
2020-08-12 00:32:36.621928,150.4,T,29
2020-08-12 00:32:40.154242,150.1,T,2C
2020-08-12 00:32:43.160040,149.8,T,2D
2020-08-12 00:32:46.627219,150.0,T,2D
2020-08-12 00:32:50.155534,150.7,T,2A
2020-08-12 00:32:53.628204,150.1,T,2C
2020-08-12 00:32:57.155906,150.4,T,29
2020-08-12 00:33:00.622924,150.2,T,2F
2020-08-12 00:33:04.155909,150.3,T,2E
2020-08-12 00:33:07.624206,149.9,T,2C
2020-08-12 00:33:11.155904,150.9,T,24
2020-08-12 00:33:14.162213,149.8,T,2D
2020-08-12 00:33:17.624724,150.3,T,2E
2020-08-12 00:33:21.157179,150.5,T,28
2020-08-12 00:33:24.624089,150.7,T,2A
2020-08-12 00:33:27.625399,150.0,T,2D
2020-08-12 00:33:31.157963,150.3,T,2E
2020-08-12 00:33:34.624784,150.6,T,2B
2020-08-12 00:33:37.630445,149.9,T,2C
2020-08-12 00:33:41.157662,149.7,T,22
2020-08-12 00:33:44.626569,150.3,T,2E
2020-08-12 00:33:48.159233,150.3,T,2E
2020-08-12 00:33:51.164317,150.3,T,2E
2020-08-12 00:33:54.626855,150.3,T,2E
2020-08-12 00:33:58.159294,150.4,T,29
2020-08-12 00:34:01.627359,150.3,T,2E
2020-08-12 00:34:05.159288,150.5,T,28
2020-08-12 00:34:08.160372,150.0,T,2D
2020-08-12 00:34:11.628158,150.3,T,2E
2020-08-12 00:34:15.159717,150.1,T,2C
2020-08-12 00:34:18.160919,150.4,T,29
2020-08-12 00:34:21.628456,150.3,T,2E
2020-08-12 00:34:25.160766,150.2,T,2F
2020-08-12 00:34:28.161561,150.1,T,2C
2020-08-12 00:34:31.629102,150.4,T,29
2020-08-12 00:34:35.161804,150.3,T,2E
2020-08-12 00:34:38.166856,150.6,T,2B
2020-08-12 00:34:41.634412,150.1,T,2C
2020-08-12 00:34:45.161857,150.1,T,2C
2020-08-12 00:34:48.167760,150.4,T,29
2020-08-12 00:34:51.630447,150.3,T,2E
2020-08-12 00:34:55.162768,150.4,T,29
2020-08-12 00:34:58.630693,150.6,T,2B
2020-08-12 00:35:02.163013,150.5,T,28
2020-08-12 00:35:05.630696,150.4,T,29
2020-08-12 00:35:08.631840,150.4,T,29
2020-08-12 00:35:12.164310,150.4,T,29
2020-08-12 00:35:15.631971,150.3,T,2E
2020-08-12 00:35:19.164175,150.2,T,2F
2020-08-12 00:35:22.165342,150.5,T,28
2020-08-12 00:35:25.632896,150.4,T,29
2020-08-12 00:35:29.165447,150.0,T,2D
2020-08-12 00:35:32.632651,150.1,T,2C
2020-08-12 00:35:35.633582,150.1,T,2C
2020-08-12 00:35:39.165488,150.3,T,2E
2020-08-12 00:35:42.166558,150.0,T,2D
2020-08-12 00:35:45.633771,150.1,T,2C
2020-08-12 00:35:49.166805,150.4,T,29
2020-08-12 00:35:52.634231,150.5,T,28
2020-08-12 00:35:56.166549,150.5,T,28
2020-08-12 00:35:59.634470,150.3,T,2E
2020-08-12 00:36:03.167794,150.1,T,2C
2020-08-12 00:36:06.634972,149.8,T,2D
2020-08-12 00:36:10.167771,150.2,T,2F
2020-08-12 00:36:13.635341,150.6,T,2B
2020-08-12 00:36:17.167787,150.3,T,2E
2020-08-12 00:36:20.635711,150.4,T,29
2020-08-12 00:36:23.636536,150.2,T,2F
2020-08-12 00:36:27.168680,150.2,T,2F
2020-08-12 00:36:30.635873,150.4,T,29
2020-08-12 00:36:33.636702,150.5,T,28
2020-08-12 00:36:37.173995,150.7,T,2A
2020-08-12 00:36:40.636672,150.4,T,29
2020-08-12 00:36:43.637476,150.4,T,29
2020-08-12 00:36:47.171540,150.7,T,2A
2020-08-12 00:36:50.637482,149.9,T,2C
2020-08-12 00:36:53.638528,150.4,T,29
2020-08-12 00:36:57.170205,150.2,T,2F
2020-08-12 00:37:00.170999,149.9,T,2C
2020-08-12 00:37:03.175558,150.0,T,2D
2020-08-12 00:37:06.638998,150.0,T,2D
2020-08-12 00:37:10.176169,150.3,T,2E
2020-08-12 00:37:13.639601,150.1,T,2C
2020-08-12 00:37:17.171813,150.4,T,29
2020-08-12 00:37:20.639469,150.2,T,2F
2020-08-12 00:37:23.640276,150.4,T,29
2020-08-12 00:37:27.174192,150.6,T,2B
2020-08-12 00:37:30.640633,150.6,T,2B
2020-08-12 00:37:34.176833,150.6,T,2B
2020-08-12 00:37:37.178863,150.4,T,29
2020-08-12 00:37:40.641079,150.1,T,2C
2020-08-12 00:37:44.173624,150.3,T,2E
2020-08-12 00:37:47.647054,150.0,T,2D
2020-08-12 00:37:51.179487,150.6,T,2B
2020-08-12 00:37:54.641676,150.1,T,2C
2020-08-12 00:37:57.642498,150.0,T,2D
2020-08-12 00:38:00.647149,150.1,T,2C
2020-08-12 00:38:04.179587,150.0,T,2D
2020-08-12 00:38:07.643008,149.8,T,2D
2020-08-12 00:38:11.175459,150.5,T,28
2020-08-12 00:38:14.181290,150.2,T,2F
2020-08-12 00:38:17.649683,150.2,T,2F
2020-08-12 00:38:21.175639,150.5,T,28
2020-08-12 00:38:24.649048,150.3,T,2E
2020-08-12 00:38:28.185764,150.2,T,2F
2020-08-12 00:38:31.649160,150.0,T,2D
2020-08-12 00:38:35.182118,150.3,T,2E
2020-08-12 00:38:38.649290,150.6,T,2B
2020-08-12 00:38:42.176492,150.3,T,2E
2020-08-12 00:38:45.178521,150.6,T,2B
2020-08-12 00:38:48.183108,150.1,T,2C
2020-08-12 00:38:51.650635,150.2,T,2F
2020-08-12 00:38:55.182838,150.2,T,2F
2020-08-12 00:38:58.183648,150.3,T,2E
2020-08-12 00:39:01.651079,150.2,T,2F
2020-08-12 00:39:05.178476,150.6,T,2B
2020-08-12 00:39:08.185954,150.1,T,2C
2020-08-12 00:39:11.652099,150.4,T,29
2020-08-12 00:39:15.184701,150.5,T,28
2020-08-12 00:39:18.188329,150.2,T,2F
2020-08-12 00:39:21.651775,150.2,T,2F
2020-08-12 00:39:25.184591,149.9,T,2C
2020-08-12 00:39:28.189138,150.5,T,28
2020-08-12 00:39:31.652937,150.3,T,2E
2020-08-12 00:39:35.185126,149.9,T,2C
2020-08-12 00:39:38.652922,150.5,T,28
2020-08-12 00:39:42.181394,150.1,T,2C
2020-08-12 00:39:45.185927,150.2,T,2F
2020-08-12 00:39:48.186718,150.3,T,2E
2020-08-12 00:39:51.653902,150.4,T,29
2020-08-12 00:39:55.181101,150.1,T,2C
2020-08-12 00:39:58.188150,150.5,T,28
2020-08-12 00:40:01.655337,150.6,T,2B
2020-08-12 00:40:05.182526,150.2,T,2F
2020-08-12 00:40:08.654695,149.9,T,2C
2020-08-12 00:40:11.655492,150.4,T,29
2020-08-12 00:40:15.183045,150.0,T,2D
2020-08-12 00:40:18.651483,150.5,T,28
2020-08-12 00:40:21.656067,150.4,T,29
2020-08-12 00:40:25.183605,149.7,T,22
2020-08-12 00:40:28.184383,150.1,T,2C
2020-08-12 00:40:31.188936,150.4,T,29
2020-08-12 00:40:34.652381,150.1,T,2C
2020-08-12 00:40:38.184319,150.3,T,2E
2020-08-12 00:40:41.190512,150.3,T,2E
2020-08-12 00:40:44.652661,150.3,T,2E
2020-08-12 00:40:48.184874,150.3,T,2E
2020-08-12 00:40:51.185792,150.4,T,29
2020-08-12 00:40:54.190345,150.4,T,29
2020-08-12 00:40:57.658774,150.3,T,2E
2020-08-12 00:41:01.190673,150.3,T,2E
2020-08-12 00:41:04.659001,150.4,T,29
2020-08-12 00:41:08.190830,150.4,T,29
2020-08-12 00:41:11.654256,150.3,T,2E
2020-08-12 00:41:15.186467,150.3,T,2E
2020-08-12 00:41:18.187255,150.6,T,2B
2020-08-12 00:41:21.654417,150.2,T,2F
2020-08-12 00:41:24.660236,150.4,T,29
2020-08-12 00:41:28.187424,150.2,T,2F
2020-08-12 00:41:31.188219,150.3,T,2E
2020-08-12 00:41:34.192775,150.6,T,2B
2020-08-12 00:41:37.193573,150.5,T,28
2020-08-12 00:41:40.660751,150.2,T,2F
2020-08-12 00:41:44.189200,150.4,T,29
2020-08-12 00:41:47.656365,150.4,T,29
2020-08-12 00:41:50.657174,150.6,T,2B
2020-08-12 00:41:54.189339,150.3,T,2E
2020-08-12 00:41:57.662788,150.4,T,29
2020-08-12 00:42:01.190027,150.1,T,2C
2020-08-12 00:42:04.195783,150.8,T,25
2020-08-12 00:42:07.657958,150.1,T,2C
2020-08-12 00:42:10.663147,150.4,T,29
2020-08-12 00:42:14.195330,150.3,T,2E
2020-08-12 00:42:17.663740,150.5,T,28
2020-08-12 00:42:21.190955,150.3,T,2E
2020-08-12 00:42:24.663483,150.5,T,28
2020-08-12 00:42:28.191545,150.5,T,28
2020-08-12 00:42:31.197349,150.5,T,28
2020-08-12 00:42:34.664545,150.2,T,2F
2020-08-12 00:42:38.196734,149.9,T,2C
2020-08-12 00:42:41.198031,150.3,T,2E
2020-08-12 00:42:44.665228,150.3,T,2E
2020-08-12 00:42:47.666030,150.4,T,29
2020-08-12 00:42:51.193203,150.3,T,2E
2020-08-12 00:42:54.197765,150.3,T,2E
2020-08-12 00:42:57.198573,150.3,T,2E
2020-08-12 00:43:00.665721,150.4,T,29
2020-08-12 00:43:03.666534,150.6,T,2B
2020-08-12 00:43:07.193711,150.5,T,28
2020-08-12 00:43:10.199529,150.1,T,2C
2020-08-12 00:43:13.667337,150.2,T,2F
2020-08-12 00:43:17.199780,150.1,T,2C
2020-08-12 00:43:20.667350,150.4,T,29
2020-08-12 00:43:24.199781,150.5,T,28
2020-08-12 00:43:27.668205,150.2,T,2F
2020-08-12 00:43:31.200383,150.8,T,25
2020-08-12 00:43:34.201180,150.1,T,2C
2020-08-12 00:43:37.668385,150.8,T,25
2020-08-12 00:43:40.669185,150.1,T,2C
2020-08-12 00:43:44.200749,150.3,T,2E
2020-08-12 00:43:47.669180,150.3,T,2E
2020-08-12 00:43:51.201378,150.4,T,29
2020-08-12 00:43:54.669408,150.4,T,29
2020-08-12 00:43:58.201618,150.0,T,2D
2020-08-12 00:44:01.203044,150.6,T,2B
2020-08-12 00:44:04.670222,150.5,T,28
2020-08-12 00:44:07.671021,150.6,T,2B
2020-08-12 00:44:11.203213,150.2,T,2F
2020-08-12 00:44:14.670402,150.3,T,2E
2020-08-12 00:44:18.203835,150.3,T,2E
2020-08-12 00:44:21.671008,150.4,T,29
2020-08-12 00:44:24.671803,150.6,T,2B
2020-08-12 00:44:28.204015,150.0,T,2D
2020-08-12 00:44:31.204845,150.2,T,2F
2020-08-12 00:44:34.671975,150.2,T,2F
2020-08-12 00:44:37.672790,150.3,T,2E
2020-08-12 00:44:41.204994,150.6,T,2B
2020-08-12 00:44:44.672954,150.5,T,28
2020-08-12 00:44:48.205105,150.6,T,2B
2020-08-12 00:44:51.205919,150.6,T,2B
2020-08-12 00:44:54.673093,150.4,T,29
2020-08-12 00:44:57.673891,150.3,T,2E
2020-08-12 00:45:01.206122,150.2,T,2F
2020-08-12 00:45:04.207121,150.5,T,28
2020-08-12 00:45:07.674298,150.1,T,2C
2020-08-12 00:45:11.206513,150.3,T,2E
2020-08-12 00:45:14.207314,150.1,T,2C
2020-08-12 00:45:17.674487,150.3,T,2E
2020-08-12 00:45:20.675276,150.3,T,2E
2020-08-12 00:45:24.207482,149.8,T,2D
2020-08-12 00:45:27.208283,150.5,T,28
2020-08-12 00:45:30.675449,150.4,T,29
2020-08-12 00:45:33.676267,150.4,T,29
2020-08-12 00:45:37.208459,150.4,T,29
2020-08-12 00:45:40.676891,150.5,T,28
2020-08-12 00:45:44.209082,150.1,T,2C
2020-08-12 00:45:47.677500,150.0,T,2D
2020-08-12 00:45:51.209689,150.5,T,28
2020-08-12 00:45:54.676859,150.0,T,2D
2020-08-12 00:45:57.677680,150.7,T,2A
2020-08-12 00:46:01.209929,150.5,T,28
2020-08-12 00:46:04.677157,150.3,T,2E
2020-08-12 00:46:07.677981,150.4,T,29
2020-08-12 00:46:11.210159,150.5,T,28
2020-08-12 00:46:14.210988,150.4,T,29
2020-08-12 00:46:17.211788,150.6,T,2B
2020-08-12 00:46:20.678977,150.5,T,28
2020-08-12 00:46:24.211156,150.5,T,28
2020-08-12 00:46:27.211937,150.5,T,28
2020-08-12 00:46:30.679142,150.3,T,2E
2020-08-12 00:46:34.212568,150.5,T,28
2020-08-12 00:46:37.679742,150.2,T,2F
2020-08-12 00:46:41.208198,150.0,T,2D
2020-08-12 00:46:44.211479,150.4,T,29
2020-08-12 00:46:47.678677,150.2,T,2F
2020-08-12 00:46:51.210870,150.6,T,2B
2020-08-12 00:46:54.211668,149.9,T,2C
2020-08-12 00:46:57.678833,150.5,T,28
2020-08-12 00:47:00.679642,150.5,T,28
2020-08-12 00:47:04.211845,150.1,T,2C
2020-08-12 00:47:07.212650,150.5,T,28
2020-08-12 00:47:10.679818,150.2,T,2F
2020-08-12 00:47:14.212000,150.5,T,28
2020-08-12 00:47:17.212825,150.4,T,29
2020-08-12 00:47:20.680010,150.4,T,29
2020-08-12 00:47:23.680813,150.6,T,2B
2020-08-12 00:47:27.213003,150.6,T,2B
2020-08-12 00:47:30.681410,150.3,T,2E
2020-08-12 00:47:34.213623,150.4,T,29
2020-08-12 00:47:37.214430,150.3,T,2E
2020-08-12 00:47:40.682860,149.9,T,2C
2020-08-12 00:47:44.213788,150.7,T,2A
2020-08-12 00:47:47.682214,150.3,T,2E
2020-08-12 00:47:50.683027,150.4,T,29
2020-08-12 00:47:54.215203,150.5,T,28
2020-08-12 00:47:57.682372,150.0,T,2D
2020-08-12 00:48:00.683198,150.4,T,29
2020-08-12 00:48:04.215365,150.4,T,29
2020-08-12 00:48:07.216183,150.2,T,2F
2020-08-12 00:48:10.683375,149.9,T,2C
2020-08-12 00:48:13.684172,150.3,T,2E
2020-08-12 00:48:17.216354,150.5,T,28
2020-08-12 00:48:20.683533,150.4,T,29
2020-08-12 00:48:23.684339,150.4,T,29
2020-08-12 00:48:27.216511,150.4,T,29
2020-08-12 00:48:30.217328,150.3,T,2E
2020-08-12 00:48:33.685760,150.4,T,29
2020-08-12 00:48:37.217952,150.3,T,2E
2020-08-12 00:48:40.685130,150.3,T,2E
2020-08-12 00:48:43.685913,150.4,T,29
2020-08-12 00:48:47.218171,150.0,T,2D
2020-08-12 00:48:50.685296,150.3,T,2E
2020-08-12 00:48:53.686142,150.5,T,28
2020-08-12 00:48:57.219552,150.5,T,28
2020-08-12 00:49:00.686733,150.5,T,28
2020-08-12 00:49:03.687554,150.3,T,2E
2020-08-12 00:49:07.219723,150.4,T,29
2020-08-12 00:49:10.686879,150.8,T,25
2020-08-12 00:49:13.687686,150.4,T,29
2020-08-12 00:49:17.219903,150.3,T,2E
2020-08-12 00:49:20.688307,150.4,T,29
2020-08-12 00:49:23.690375,150.2,T,2F
2020-08-12 00:49:26.691177,150.3,T,2E
2020-08-12 00:49:30.223361,150.6,T,2B
2020-08-12 00:49:33.690566,150.4,T,29
2020-08-12 00:49:36.691347,150.6,T,2B
2020-08-12 00:49:39.692174,150.3,T,2E
2020-08-12 00:49:43.224346,150.6,T,2B
2020-08-12 00:49:46.691501,150.7,T,2A
2020-08-12 00:49:49.692331,150.4,T,29
2020-08-12 00:49:53.224522,150.6,T,2B
2020-08-12 00:49:56.692952,150.1,T,2C
2020-08-12 00:50:00.225136,150.5,T,28
2020-08-12 00:50:03.225958,150.5,T,28
2020-08-12 00:50:06.693126,150.6,T,2B
2020-08-12 00:50:10.225336,150.0,T,2D
2020-08-12 00:50:13.226138,150.4,T,29
2020-08-12 00:50:16.693296,150.6,T,2B
2020-08-12 00:50:19.694096,150.1,T,2C
2020-08-12 00:50:23.226305,150.3,T,2E
2020-08-12 00:50:26.227100,150.4,T,29
2020-08-12 00:50:29.694272,150.6,T,2B
2020-08-12 00:50:32.695064,150.5,T,28
2020-08-12 00:50:36.227278,150.0,T,2D
2020-08-12 00:50:39.695686,150.4,T,29
2020-08-12 00:50:43.227869,150.5,T,28
2020-08-12 00:50:46.695082,150.4,T,29
2020-08-12 00:50:49.695879,149.9,T,2C
2020-08-12 00:50:53.228054,150.2,T,2F
2020-08-12 00:50:56.228862,150.6,T,2B
2020-08-12 00:50:59.696039,150.3,T,2E
2020-08-12 00:51:02.696840,150.2,T,2F
2020-08-12 00:51:06.229015,150.8,T,25
2020-08-12 00:51:09.229821,150.4,T,29
2020-08-12 00:51:12.697027,150.2,T,2F
2020-08-12 00:51:15.697816,150.6,T,2B
2020-08-12 00:51:19.230013,149.9,T,2C
2020-08-12 00:51:22.230872,150.6,T,2B
2020-08-12 00:51:25.697969,150.1,T,2C
2020-08-12 00:51:29.230176,150.3,T,2E
2020-08-12 00:51:32.230990,150.5,T,28
2020-08-12 00:51:35.698169,149.8,T,2D
2020-08-12 00:51:38.698983,150.6,T,2B
2020-08-12 00:51:41.699777,150.5,T,28
2020-08-12 00:51:45.231967,150.4,T,29
2020-08-12 00:51:48.699146,150.3,T,2E
2020-08-12 00:51:51.699960,150.1,T,2C
2020-08-12 00:51:54.700758,150.4,T,29
2020-08-12 00:51:58.232955,150.1,T,2C
2020-08-12 00:52:01.233747,150.4,T,29
2020-08-12 00:52:04.700947,150.1,T,2C
2020-08-12 00:52:08.233144,150.2,T,2F
2020-08-12 00:52:11.233956,150.4,T,29
2020-08-12 00:52:14.701133,150.1,T,2C
2020-08-12 00:52:17.701935,150.7,T,2A
2020-08-12 00:52:21.234119,150.1,T,2C
2020-08-12 00:52:24.234949,150.2,T,2F
2020-08-12 00:52:27.702123,150.5,T,28
2020-08-12 00:52:30.702941,150.3,T,2E
2020-08-12 00:52:34.235121,150.4,T,29
2020-08-12 00:52:37.703567,150.4,T,29
2020-08-12 00:52:41.235784,150.3,T,2E
2020-08-12 00:52:44.702919,150.4,T,29
2020-08-12 00:52:47.703748,150.4,T,29
2020-08-12 00:52:51.235947,150.4,T,29
2020-08-12 00:52:54.704380,150.5,T,28
2020-08-12 00:52:58.236574,150.5,T,28
2020-08-12 00:53:01.705007,150.4,T,29
2020-08-12 00:53:05.237219,150.5,T,28
2020-08-12 00:53:08.705665,150.4,T,29
2020-08-12 00:53:12.237820,150.1,T,2C
2020-08-12 00:53:15.705035,150.6,T,2B
2020-08-12 00:53:18.705838,150.5,T,28
2020-08-12 00:53:22.235528,150.4,T,29
2020-08-12 00:53:25.697715,150.5,T,28
2020-08-12 00:53:29.229919,150.0,T,2D
2020-08-12 00:53:32.230712,150.6,T,2B
2020-08-12 00:53:35.697884,150.1,T,2C
2020-08-12 00:53:38.698696,150.4,T,29
2020-08-12 00:53:41.700748,150.4,T,29
2020-08-12 00:53:45.237955,150.4,T,29
2020-08-12 00:53:48.240027,150.7,T,2A
2020-08-12 00:53:51.703447,150.5,T,28
2020-08-12 00:53:55.236874,150.4,T,29
2020-08-12 00:53:58.704058,150.2,T,2F
2020-08-12 00:54:01.704880,150.4,T,29
2020-08-12 00:54:05.237077,150.5,T,28
2020-08-12 00:54:08.704274,150.6,T,2B
2020-08-12 00:54:11.705077,150.4,T,29
2020-08-12 00:54:15.237251,150.4,T,29
2020-08-12 00:54:18.705676,150.5,T,28
2020-08-12 00:54:22.237916,150.4,T,29
2020-08-12 00:54:25.706314,150.5,T,28
2020-08-12 00:54:29.238527,149.9,T,2C
2020-08-12 00:54:32.706950,150.5,T,28
2020-08-12 00:54:36.239150,150.5,T,28
2020-08-12 00:54:39.707593,150.4,T,29
2020-08-12 00:54:43.239783,150.2,T,2F
2020-08-12 00:54:46.706973,150.3,T,2E
2020-08-12 00:54:49.707766,150.6,T,2B
2020-08-12 00:54:53.239979,150.2,T,2F
2020-08-12 00:54:56.240782,150.4,T,29
2020-08-12 00:54:59.707967,150.2,T,2F
2020-08-12 00:55:02.708776,150.0,T,2D
2020-08-12 00:55:06.240963,150.2,T,2F
2020-08-12 00:55:09.709375,150.3,T,2E
2020-08-12 00:55:13.241612,150.6,T,2B
2020-08-12 00:55:16.708762,150.4,T,29
2020-08-12 00:55:19.709582,150.4,T,29
2020-08-12 00:55:23.241775,150.2,T,2F
2020-08-12 00:55:26.242581,150.5,T,28
2020-08-12 00:55:29.709763,150.5,T,28
2020-08-12 00:55:32.710577,150.4,T,29
2020-08-12 00:55:36.242788,150.4,T,29
2020-08-12 00:55:39.711210,150.3,T,2E
2020-08-12 00:55:43.243406,150.4,T,29
2020-08-12 00:55:46.244202,150.4,T,29
2020-08-12 00:55:49.711403,150.3,T,2E
2020-08-12 00:55:53.243569,150.1,T,2C
2020-08-12 00:55:56.244379,150.3,T,2E
2020-08-12 00:55:59.245179,150.4,T,29
2020-08-12 00:56:02.712381,150.6,T,2B
2020-08-12 00:56:06.244575,150.5,T,28
2020-08-12 00:56:09.245383,150.3,T,2E
2020-08-12 00:56:12.712567,150.5,T,28
2020-08-12 00:56:15.713378,150.4,T,29
2020-08-12 00:56:19.245569,150.3,T,2E
2020-08-12 00:56:22.246372,150.7,T,2A
2020-08-12 00:56:25.713556,150.6,T,2B
2020-08-12 00:56:29.245749,150.3,T,2E
2020-08-12 00:56:32.246551,150.3,T,2E
2020-08-12 00:56:35.713758,150.5,T,28
2020-08-12 00:56:39.247197,150.4,T,29
2020-08-12 00:56:42.714353,149.7,T,22
2020-08-12 00:56:45.715190,150.4,T,29
2020-08-12 00:56:49.247369,150.4,T,29
2020-08-12 00:56:52.248180,150.4,T,29
2020-08-12 00:56:55.715359,150.4,T,29
2020-08-12 00:56:58.716168,150.6,T,2B
2020-08-12 00:57:02.248348,150.5,T,28
2020-08-12 00:57:05.716808,150.3,T,2E
2020-08-12 00:57:09.248994,150.2,T,2F
2020-08-12 00:57:12.716176,150.4,T,29
2020-08-12 00:57:15.716983,150.3,T,2E
2020-08-12 00:57:18.717775,149.3,T,26
2020-08-12 00:57:22.250001,150.6,T,2B
2020-08-12 00:57:25.717182,150.1,T,2C
2020-08-12 00:57:28.717991,150.4,T,29
2020-08-12 00:57:32.250174,150.0,T,2D
2020-08-12 00:57:35.250976,150.4,T,29
2020-08-12 00:57:38.718136,150.5,T,28
2020-08-12 00:57:41.718968,149.5,T,20
2020-08-12 00:57:45.251158,149.9,T,2C
2020-08-12 00:57:48.719593,149.7,T,22
2020-08-12 00:57:52.251791,150.5,T,28
2020-08-12 00:57:55.718972,150.1,T,2C
2020-08-12 00:57:58.719780,150.3,T,2E
2020-08-12 00:58:02.251999,150.4,T,29
2020-08-12 00:58:05.252805,150.3,T,2E
2020-08-12 00:58:08.719983,150.2,T,2F
2020-08-12 00:58:11.720773,150.4,T,29
2020-08-12 00:58:15.252977,150.2,T,2F
2020-08-12 00:58:18.721425,150.4,T,29
2020-08-12 00:58:22.253594,150.4,T,29
2020-08-12 00:58:25.722009,150.3,T,2E
2020-08-12 00:58:29.254250,150.5,T,28
2020-08-12 00:58:32.258781,150.4,T,29
2020-08-12 00:58:35.725963,150.5,T,28
2020-08-12 00:58:38.726771,150.5,T,28
2020-08-12 00:58:42.258966,150.0,T,2D
2020-08-12 00:58:45.726136,150.4,T,29
2020-08-12 00:58:48.726936,150.0,T,2D
2020-08-12 00:58:51.727738,150.3,T,2E
2020-08-12 00:58:55.259956,150.5,T,28
2020-08-12 00:58:58.727155,150.2,T,2F
2020-08-12 00:59:01.727954,150.3,T,2E
2020-08-12 00:59:05.260141,150.2,T,2F
2020-08-12 00:59:08.260951,150.3,T,2E
2020-08-12 00:59:11.728136,150.1,T,2C
2020-08-12 00:59:14.728944,150.2,T,2F
2020-08-12 00:59:18.261117,150.1,T,2C
2020-08-12 00:59:21.729562,150.2,T,2F
2020-08-12 00:59:25.261760,150.4,T,29
2020-08-12 00:59:28.728923,150.4,T,29
2020-08-12 00:59:31.729750,149.8,T,2D
2020-08-12 00:59:35.261961,150.1,T,2C
2020-08-12 00:59:38.262766,150.6,T,2B
2020-08-12 00:59:41.729959,150.3,T,2E
2020-08-12 00:59:45.263395,150.5,T,28
2020-08-12 00:59:48.730570,150.4,T,29
2020-08-12 00:59:52.262763,150.6,T,2B
2020-08-12 00:59:55.731193,150.3,T,2E
2020-08-12 00:59:59.263415,150.4,T,29
2020-08-12 01:00:02.264206,150.1,T,2C
2020-08-12 01:00:05.265019,150.2,T,2F
2020-08-12 01:00:08.732185,150.2,T,2F
2020-08-12 01:00:12.264383,150.3,T,2E
2020-08-12 01:00:15.265182,150.2,T,2F
2020-08-12 01:00:18.732347,150.7,T,2A
2020-08-12 01:00:22.264575,150.1,T,2C
2020-08-12 01:00:25.265359,150.2,T,2F
2020-08-12 01:00:28.266178,150.3,T,2E
2020-08-12 01:00:31.733344,150.6,T,2B
2020-08-12 01:00:35.265537,150.7,T,2A
2020-08-12 01:00:38.266342,150.5,T,28
2020-08-12 01:00:41.267167,150.3,T,2E
2020-08-12 01:00:44.734336,150.7,T,2A
2020-08-12 01:00:48.266536,150.0,T,2D
2020-08-12 01:00:51.267343,150.2,T,2F
2020-08-12 01:00:54.734532,150.3,T,2E
2020-08-12 01:00:58.267995,150.1,T,2C
2020-08-12 01:01:01.735196,150.6,T,2B
2020-08-12 01:01:05.268651,149.6,T,23
2020-08-12 01:01:08.735796,150.5,T,28
2020-08-12 01:01:11.736592,150.4,T,29
2020-08-12 01:01:15.268809,150.1,T,2C
2020-08-12 01:01:18.735961,150.4,T,29
2020-08-12 01:01:21.736778,150.7,T,2A
2020-08-12 01:01:25.268976,150.5,T,28
2020-08-12 01:01:28.269773,150.3,T,2E
2020-08-12 01:01:31.736956,150.2,T,2F
2020-08-12 01:01:34.737761,150.3,T,2E
2020-08-12 01:01:38.269986,150.5,T,28
2020-08-12 01:01:41.738396,149.9,T,2C
2020-08-12 01:01:45.270598,150.4,T,29
2020-08-12 01:01:48.271400,150.1,T,2C
2020-08-12 01:01:51.739828,150.1,T,2C
2020-08-12 01:01:55.270776,150.5,T,28
2020-08-12 01:01:58.271584,150.1,T,2C
2020-08-12 01:02:01.738745,150.1,T,2C
2020-08-12 01:02:05.272205,150.5,T,28
2020-08-12 01:02:08.739371,150.1,T,2C
2020-08-12 01:02:11.740187,150.6,T,2B
2020-08-12 01:02:15.272382,150.1,T,2C
2020-08-12 01:02:18.273179,150.1,T,2C
2020-08-12 01:02:21.740380,150.4,T,29
2020-08-12 01:02:25.272581,150.3,T,2E
2020-08-12 01:02:28.273390,150.5,T,28
2020-08-12 01:02:31.740557,150.3,T,2E
2020-08-12 01:02:34.741360,150.3,T,2E
2020-08-12 01:02:38.273562,150.7,T,2A
2020-08-12 01:02:41.742001,150.6,T,2B
2020-08-12 01:02:45.274178,150.5,T,28
2020-08-12 01:02:48.274969,150.7,T,2A
2020-08-12 01:02:51.742158,150.0,T,2D
2020-08-12 01:02:55.274352,150.3,T,2E
2020-08-12 01:02:58.275174,150.3,T,2E
2020-08-12 01:03:01.743590,150.4,T,29
2020-08-12 01:03:05.275803,150.5,T,28
2020-08-12 01:03:08.742994,150.1,T,2C
2020-08-12 01:03:11.743803,150.1,T,2C
2020-08-12 01:03:15.275987,149.9,T,2C
2020-08-12 01:03:18.276805,150.3,T,2E
2020-08-12 01:03:21.743968,150.7,T,2A
2020-08-12 01:03:25.271166,150.3,T,2E
2020-08-12 01:03:28.276964,150.5,T,28
2020-08-12 01:03:31.277759,150.2,T,2F
2020-08-12 01:03:34.744963,150.6,T,2B
2020-08-12 01:03:38.277175,150.4,T,29
2020-08-12 01:03:41.739349,150.7,T,2A
2020-08-12 01:03:44.745147,150.5,T,28
2020-08-12 01:03:48.278597,150.4,T,29
2020-08-12 01:03:51.745790,149.9,T,2C
2020-08-12 01:03:55.277962,150.4,T,29
2020-08-12 01:03:58.278784,150.6,T,2B
2020-08-12 01:04:01.747189,150.2,T,2F
